PLAYER,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM
Mikki Moore,2000-03-22,24-139,DET,AWAY,POR,W (+9),0,11:32,.512,.500,12.8,20.3,17.0,0.0,4.8,12.3,0.0,21.0,116,88,5.5,6.3
Mikki Moore,2000-03-24,24-141,DET,AWAY,SAC,L (-10),0,16:23,.654,.667,30.6,7.9,20.7,0.0,0.0,12.8,12.7,20.2,130,114,8.6,2.2
Mikki Moore,2000-03-25,24-142,DET,AWAY,LAC,W (+19),0,20:45,.788,.750,8.5,21.3,16.3,6.3,0.0,0.0,10.1,21.7,151,115,10.8,-0.1
Mikki Moore,2000-03-29,24-146,DET,HOME,CHH,L (-7),0,10:01,.515,.333,8.7,0.0,5.3,0.0,0.0,0.0,0.0,16.5,125,110,1.8,-5.7
Mikki Moore,2000-03-31,24-148,DET,HOME,PHO,L (-1),0,13:12,.000,.000,8.2,27.7,17.4,0.0,0.0,0.0,0.0,6.7,33,111,-1.0,-14.3
Mikki Moore,2000-04-02,24-150,DET,AWAY,NJN,W (+21),0,17:46,.322,.250,6.1,26.1,16.8,6.4,0.0,4.0,9.7,25.3,75,94,2.2,-12.0
Mikki Moore,2000-04-04,24-152,DET,AWAY,TOR,W (+16),0,25:44,.685,.571,18.5,11.3,14.5,6.2,2.0,2.7,0.0,15.7,157,97,13.6,7.6
Mikki Moore,2000-04-05,24-153,DET,HOME,BOS,W (+5),0,17:58,.996,1.000,15.2,13.3,14.2,9.4,0.0,9.2,18.1,14.1,178,105,9.8,6.6
Mikki Moore,2000-04-07,24-155,DET,AWAY,CHH,W (+15),0,14:22,.592,.400,22.9,13.4,17.9,0.0,0.0,5.3,12.9,24.6,123,90,7.3,1.4
Mikki Moore,2000-04-08,24-156,DET,AWAY,CLE,L (-19),0,18:02,.750,.750,9.0,24.2,15.5,0.0,0.0,3.9,20.0,11.5,120,116,4.3,-7.5
Mikki Moore,2000-04-10,24-158,DET,AWAY,MIN,L (-2),0,10:52,.512,.500,24.9,0.0,10.8,41.0,0.0,12.3,17.0,26.1,111,118,3.4,-1.2
Mikki Moore,2000-04-12,24-160,DET,HOME,MIA,W (+17),0,27:07,.931,1.000,4.1,19.8,12.1,0.0,0.0,3.4,34.7,10.1,116,87,5.7,0.6
Mikki Moore,2000-04-15,24-163,DET,AWAY,PHI,L (-6),0,15:58,.333,.333,6.8,0.0,3.4,0.0,0.0,0.0,14.3,19.8,64,110,-1.3,-17.0
Mikki Moore,2000-04-16,24-164,DET,HOME,IND,L (-11),0,20:56,.536,.444,27.9,7.4,19.0,0.0,2.5,8.0,8.2,25.5,122,113,11.7,1.9
Mikki Moore,2000-04-18,24-166,DET,AWAY,NYK,L (-12),0,17:04,.778,.778,17.6,34.2,26.1,0.0,0.0,9.9,10.0,29.0,136,108,12.3,11.5
Mikki Moore,2000-04-19,24-167,DET,HOME,CHI,W (+21),0,21:56,.694,.667,0.0,16.4,10.1,12.4,2.5,4.4,10.4,21.9,136,102,10.8,4.5
Mikki Moore,2000-10-31,24-362,DET,AWAY,TOR,W (+9),0,10:17,.000,.000,0.0,8.9,5.2,0.0,0.0,12.6,66.7,12.8,0,95,-3.0,-20.1
Mikki Moore,2000-11-01,24-363,DET,AWAY,BOS,L (-20),0,9:53,.333,.333,9.6,11.2,10.3,0.0,0.0,0.0,0.0,12.0,88,111,1.3,-4.6
Mikki Moore,2000-11-03,24-365,DET,HOME,SAC,L (-7),0,2:30,,,0.0,29.6,17.4,0.0,0.0,0.0,100.0,14.3,0,98,-1.9,-43.3
Mikki Moore,2000-11-04,25-000,DET,AWAY,MIL,L (-9),0,19:43,.680,.600,5.6,6.3,5.9,9.7,2.5,3.5,14.5,14.8,123,101,6.9,5.0
Mikki Moore,2000-11-08,25-004,DET,AWAY,PHI,L (-9),0,11:09,.000,.000,18.2,0.0,10.6,11.8,9.2,7.0,33.3,11.0,44,94,0.8,-4.9
Mikki Moore,2000-11-09,25-005,DET,AWAY,NJN,W (+14),0,6:41,1.000,1.000,0.0,14.0,8.0,0.0,0.0,0.0,0.0,6.4,200,104,2.0,1.4
Mikki Moore,2000-11-11,25-007,DET,AWAY,IND,L (-10),0,5:43,.753,.500,14.8,16.7,15.7,33.3,0.0,0.0,23.1,30.9,129,101,3.9,9.5
Mikki Moore,2000-11-12,25-008,DET,HOME,SEA,W (+9),0,14:57,.474,.500,15.2,12.5,13.8,0.0,0.0,13.2,0.0,25.0,108,98,6.1,-2.6
Mikki Moore,2000-11-15,25-011,DET,HOME,IND,L (-4),0,13:05,.798,.500,9.2,7.7,8.4,14.0,3.8,0.0,34.7,20.3,115,94,4.9,3.2
Mikki Moore,2000-11-17,25-013,DET,AWAY,CHH,W (+7),0,12:12,.868,1.000,19.5,8.9,14.0,22.2,0.0,5.6,14.8,25.3,143,94,9.3,14.7
Mikki Moore,2000-11-19,25-015,DET,HOME,CHH,L (-9),0,13:40,.717,.750,7.1,14.3,10.7,13.9,0.0,0.0,29.1,20.1,100,114,3.4,-4.7
Mikki Moore,2000-11-21,25-017,DET,AWAY,CLE,L (-19),0,12:26,.000,.000,0.0,12.5,4.7,0.0,0.0,5.6,66.7,10.3,0,128,-2.5,-23.0
Mikki Moore,2000-11-24,25-020,DET,HOME,VAN,W (+22),0,10:17,1.064,1.000,0.0,21.8,12.6,12.8,0.0,13.9,21.0,20.6,170,93,7.9,14.1
Mikki Moore,2000-11-26,25-022,DET,HOME,UTA,L (-15),0,7:58,.000,.000,38.3,32.4,35.7,0.0,0.0,0.0,25.0,22.7,37,104,-0.4,-18.9
Mikki Moore,2000-11-29,25-025,DET,HOME,NJN,W (+21),0,22:37,.846,.750,9.5,9.5,9.5,14.5,2.3,11.0,36.1,16.5,118,79,10.1,9.4
Mikki Moore,2000-12-01,25-027,DET,HOME,CLE,W (+10),0,8:00,.500,.500,0.0,23.5,14.1,0.0,0.0,0.0,0.0,24.0,98,98,2.6,-4.3
Mikki Moore,2000-12-03,25-029,DET,HOME,WAS,W (+6),0,6:01,1.000,1.000,17.0,0.0,9.0,0.0,0.0,0.0,66.7,22.0,58,105,-0.8,-21.4
Mikki Moore,2000-12-06,25-032,DET,AWAY,SEA,W (+13),0,13:32,.680,.800,27.1,0.0,12.9,0.0,3.6,0.0,25.4,24.7,101,105,4.8,-5.0
Mikki Moore,2000-12-09,25-035,DET,AWAY,POR,L (-31),0,25:33,.851,.800,8.2,15.8,11.5,0.0,0.0,2.8,24.2,19.7,131,114,11.7,4.2
Mikki Moore,2000-12-10,25-036,DET,AWAY,LAL,L (-24),0,13:57,.338,.250,0.0,15.2,7.3,20.4,0.0,4.6,31.1,20.5,58,112,0.5,-8.6
Mikki Moore,2000-12-13,25-039,DET,HOME,ATL,W (+23),0,21:38,.694,.500,5.2,12.6,9.3,0.0,0.0,3.4,41.0,10.0,88,75,1.7,-5.9
Mikki Moore,2000-12-15,25-041,DET,HOME,MIN,L (-9),0,10:50,.387,.333,29.6,22.4,26.7,0.0,0.0,0.0,0.0,14.4,115,108,4.3,-1.3
Mikki Moore,2000-12-17,25-043,DET,HOME,DAL,L (-9),0,18:49,1.099,1.000,11.0,21.7,15.6,9.2,0.0,4.8,21.6,10.7,182,110,9.6,7.9
Mikki Moore,2000-12-19,25-045,DET,AWAY,PHO,W (+5),0,18:00,.840,.667,5.9,10.3,8.2,0.0,0.0,3.5,0.0,11.2,185,90,8.3,7.8
Mikki Moore,2000-12-20,25-046,DET,AWAY,DEN,L (-2),0,25:47,.167,.167,15.0,21.0,18.2,4.5,1.9,5.5,33.3,14.8,50,106,0.3,-14.1
Mikki Moore,2000-12-23,25-049,DET,HOME,CHI,W (+13),0,10:51,.872,1.000,0.0,23.6,11.8,17.5,0.0,0.0,0.0,14.7,170,103,4.8,6.6
Mikki Moore,2000-12-26,25-052,DET,HOME,BOS,W (+5),0,10:26,1.000,1.000,15.0,20.4,18.2,0.0,0.0,7.5,50.0,17.2,85,91,2.2,-2.0
Mikki Moore,2000-12-28,25-054,DET,AWAY,ORL,L (-6),0,15:21,.500,.500,0.0,27.8,13.6,0.0,0.0,8.1,0.0,5.5,109,97,2.4,-2.4
Mikki Moore,2000-12-30,25-056,DET,HOME,MIA,L (-8),0,6:51,.000,.000,0.0,32.2,16.6,0.0,0.0,0.0,0.0,6.5,0,108,-0.9,-13.4
Mikki Moore,2000-12-31,25-057,DET,AWAY,WAS,L (-14),0,14:18,.667,.667,7.6,27.8,16.7,0.0,0.0,10.4,25.0,12.3,102,107,2.3,-7.0
Mikki Moore,2001-01-03,25-060,DET,AWAY,DAL,W (+3),0,14:43,.255,.200,18.1,7.4,13.3,0.0,0.0,0.0,25.4,21.6,62,114,-0.9,-17.8
Mikki Moore,2001-01-04,25-061,DET,AWAY,HOU,L (-10),0,21:05,.667,.667,15.9,38.1,26.0,0.0,0.0,11.2,25.0,8.5,120,106,5.7,-1.7
Mikki Moore,2001-01-06,25-063,DET,AWAY,SAS,L (-7),0,22:39,.383,.400,15.8,9.7,13.0,0.0,0.0,6.3,8.7,21.3,88,114,3.6,-9.8
Mikki Moore,2001-01-10,25-067,DET,HOME,TOR,L (-25),0,22:16,.509,.500,7.9,12.1,9.6,0.0,0.0,3.5,0.0,13.2,112,113,4.7,-5.0
Mikki Moore,2001-01-12,25-069,DET,HOME,SAS,L (-21),1,21:02,.500,.500,0.0,13.9,6.2,0.0,2.5,0.0,66.7,13.2,29,122,-3.4,-17.8
Mikki Moore,2001-01-14,25-071,DET,HOME,POR,L (-7),0,9:59,.568,,0.0,0.0,0.0,0.0,0.0,0.0,69.4,12.7,34,115,-2.2,-16.8
Mikki Moore,2001-01-16,25-073,DET,AWAY,MIA,L (-8),0,13:50,.600,.600,12.9,17.6,14.9,0.0,0.0,5.8,37.5,26.5,76,101,2.2,-9.5
Mikki Moore,2001-01-18,25-075,DET,AWAY,CHI,W (+6),0,15:22,.667,.667,7.7,0.0,4.1,8.3,0.0,0.0,25.0,11.5,112,128,2.7,-5.2
Mikki Moore,2001-01-19,25-076,DET,HOME,NYK,L (-6),0,12:44,.333,.333,0.0,18.5,9.8,14.6,0.0,0.0,0.0,10.9,87,111,1.6,-2.1
Mikki Moore,2001-01-21,25-078,DET,HOME,MIL,L (-4),0,23:11,.717,.750,11.6,30.4,22.4,13.6,0.0,5.3,17.0,12.4,134,104,9.5,6.1
Mikki Moore,2001-01-24,25-081,DET,HOME,PHO,L (-33),0,22:46,.431,.500,0.0,13.0,4.2,0.0,0.0,3.3,17.7,10.3,71,121,0.5,-12.6
Mikki Moore,2001-01-26,25-083,DET,AWAY,PHI,L (-16),0,12:26,.500,.500,16.7,0.0,8.8,0.0,0.0,0.0,0.0,7.3,131,128,1.6,-9.7
Mikki Moore,2001-01-27,25-084,DET,AWAY,MIL,W (+5),0,11:10,.680,.600,9.9,19.0,14.5,0.0,4.6,0.0,0.0,22.9,152,99,7.2,8.6
Mikki Moore,2001-01-29,25-086,DET,AWAY,BOS,L (-12),0,2:41,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,0.0,-5.7
Mikki Moore,2001-01-31,25-088,DET,AWAY,NJN,W (+9),0,12:41,.333,.333,33.6,16.1,24.6,11.7,0.0,0.0,14.3,21.6,98,110,2.1,-12.8
Mikki Moore,2001-02-02,25-090,DET,HOME,BOS,L (-7),0,10:00,.000,.000,30.6,26.7,28.9,0.0,0.0,0.0,25.0,17.2,43,108,-1.2,-20.8
Mikki Moore,2001-02-03,25-091,DET,AWAY,CLE,W (+7),0,11:04,.429,.429,18.9,0.0,9.6,0.0,0.0,0.0,12.5,33.2,85,96,1.9,-9.6
Mikki Moore,2001-02-06,25-094,DET,HOME,DEN,W (+11),0,10:03,.291,.167,21.8,0.0,11.0,0.0,5.4,0.0,0.0,31.6,82,91,1.8,-10.6
Mikki Moore,2001-02-08,25-096,DET,HOME,HOU,L (-13),0,18:26,.000,.000,26.1,53.3,37.2,7.8,2.9,0.0,0.0,9.4,69,108,3.3,-5.8
Mikki Moore,2001-02-14,25-102,DET,HOME,NJN,W (+19),0,3:44,1.136,,27.3,0.0,13.2,0.0,0.0,0.0,53.2,19.0,119,100,1.7,-3.0
Mikki Moore,2001-02-15,25-103,DET,AWAY,IND,L (-9),0,6:58,.000,.000,13.4,30.5,21.4,0.0,0.0,0.0,0.0,6.4,43,95,0.2,-9.9
Mikki Moore,2001-02-19,25-107,DET,HOME,LAC,L (-5),0,10:16,,,0.0,0.0,0.0,0.0,0.0,7.9,,0.0,0,115,0.7,-3.7
Mikki Moore,2001-02-21,25-109,DET,HOME,NYK,W (+5),0,9:22,.694,.500,24.8,23.7,24.2,0.0,0.0,16.2,0.0,14.9,164,86,6.0,12.1
Mikki Moore,2001-02-23,25-111,DET,HOME,PHI,L (-21),0,12:30,.250,.250,12.5,38.1,22.6,0.0,0.0,0.0,0.0,13.6,77,103,1.4,-8.6
Mikki Moore,2001-02-25,25-113,DET,HOME,CLE,L (-7),0,13:17,.266,.000,16.4,35.2,25.5,11.2,0.0,0.0,0.0,6.2,112,104,2.8,-2.9
Mikki Moore,2001-02-28,25-116,DET,AWAY,MIN,L (-11),0,16:32,.667,.667,8.3,33.3,20.8,9.4,0.0,0.0,25.0,11.3,108,117,3.1,-5.5
Mikki Moore,2001-03-02,25-118,DET,HOME,MIA,L (-4),0,21:47,.667,.667,10.0,10.3,10.1,19.0,0.0,4.1,0.0,13.4,151,109,7.9,6.0
Mikki Moore,2001-03-04,25-120,DET,HOME,ORL,W (+9),0,9:17,.410,.250,10.3,9.4,9.8,0.0,5.9,7.6,0.0,22.9,112,83,3.5,2.9
Mikki Moore,2001-03-05,25-121,DET,AWAY,MIA,L (-3),0,12:58,1.025,1.000,9.5,25.2,17.8,0.0,0.0,0.0,0.0,9.2,212,102,4.8,4.4
Mikki Moore,2001-03-07,25-123,DET,AWAY,ORL,L (-10),0,11:53,.333,.333,8.2,0.0,4.1,0.0,3.8,0.0,0.0,10.4,83,108,2.0,-4.5
Mikki Moore,2001-03-09,25-125,DET,HOME,CHI,W (+33),0,22:37,.761,.714,11.0,22.4,17.8,0.0,2.1,5.8,11.3,17.4,140,69,12.5,8.1
Mikki Moore,2001-03-11,25-127,DET,HOME,IND,W (+17),0,7:46,.000,.000,26.7,21.4,23.8,0.0,13.2,8.5,0.0,17.4,47,53,2.6,3.3
Mikki Moore,2001-03-14,25-130,DET,AWAY,WAS,L (-7),0,5:36,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0,118,-1.1,-17.9
Mikki Moore,2001-03-15,25-131,DET,HOME,LAL,L (-6),0,5:33,,,0.0,53.0,29.1,0.0,0.0,12.1,100.0,7.3,0,99,0.2,-4.9
Mikki Moore,2001-03-17,25-133,DET,AWAY,ATL,W (+16),0,16:01,.699,.667,19.6,36.0,28.1,29.0,0.0,0.0,13.4,20.6,141,93,9.8,9.5
Mikki Moore,2001-03-18,25-134,DET,HOME,MIL,L (-4),0,12:41,.512,.500,20.9,18.5,19.9,0.0,4.0,0.0,17.0,18.2,104,102,4.1,-2.5
Mikki Moore,2001-03-20,25-136,DET,AWAY,UTA,L (-5),0,11:31,.515,.333,14.8,9.8,12.6,14.8,9.4,0.0,20.5,17.7,107,85,4.5,6.9
Mikki Moore,2001-03-22,25-138,DET,AWAY,SAC,L (-5),0,11:06,.800,.800,0.0,24.2,8.9,0.0,4.3,0.0,16.7,21.2,117,97,5.9,6.9
Mikki Moore,2001-03-24,25-140,DET,AWAY,GSW,L (-8),0,18:59,.393,.400,17.7,26.1,22.0,0.0,0.0,2.9,20.7,20.4,78,96,3.4,-9.5
Mikki Moore,2001-03-27,25-143,DET,AWAY,LAC,L (-7),1,35:33,.730,.714,13.9,21.7,17.6,4.7,0.0,2.0,8.4,14.5,147,106,16.3,5.0
Mikki Moore,2001-03-30,25-146,DET,HOME,ORL,W (+3),0,27:49,.478,.333,5.2,26.1,13.8,0.0,1.7,5.0,21.5,12.4,93,93,6.3,-3.2
Mikki Moore,2001-04-01,25-148,DET,HOME,GSW,W (+17),0,13:38,.258,.000,8.8,0.0,3.5,0.0,0.0,7.9,0.0,12.5,82,102,1.2,-7.9
Mikki Moore,2001-04-03,25-150,DET,AWAY,CHI,W (+27),0,11:55,.500,.500,0.0,15.4,8.8,0.0,0.0,6.8,0.0,7.2,105,87,1.1,-6.9
Mikki Moore,2001-04-04,25-151,DET,HOME,PHI,L (-6),0,15:25,.922,1.000,25.3,12.8,18.2,0.0,0.0,0.0,0.0,15.0,186,100,8.5,8.3
Mikki Moore,2001-04-07,25-154,DET,AWAY,CHH,W (+5),0,21:21,.333,.333,4.8,16.3,11.0,0.0,2.5,2.9,25.0,8.2,64,95,2.1,-5.1
Mikki Moore,2001-04-09,25-156,DET,HOME,ATL,W (+12),0,30:05,.665,.250,3.0,22.1,12.9,6.3,0.0,7.6,21.0,13.0,122,67,11.0,4.6
Mikki Moore,2001-04-11,25-158,DET,HOME,TOR,W (+12),0,11:05,1.000,1.000,9.5,0.0,4.5,13.4,4.5,0.0,66.7,12.1,75,93,1.3,-4.9
Mikki Moore,2001-04-14,25-161,DET,AWAY,ATL,W (+5),0,15:34,.399,.250,14.1,40.0,27.4,0.0,3.1,4.3,0.0,19.8,103,94,4.9,-4.2
Mikki Moore,2001-04-15,25-162,DET,HOME,CHH,L (-9),0,18:23,.515,.667,0.0,28.1,11.5,0.0,0.0,3.9,0.0,9.0,98,104,2.6,-4.5
Mikki Moore,2001-04-17,25-164,DET,AWAY,TOR,L (-2),0,12:58,.773,.667,17.0,43.7,31.4,29.3,0.0,10.6,20.5,16.5,139,76,8.1,15.3
Mikki Moore,2001-04-18,25-165,DET,AWAY,NYK,L (-6),0,16:15,.510,.400,12.0,41.9,25.8,0.0,0.0,0.0,0.0,16.6,117,98,5.7,-0.1
Mikki Moore,2006-11-01,30-362,NJN,HOME,TOR,W (+10),0,17:53,.500,.500,13.4,5.4,8.9,15.5,2.6,7.3,33.3,14.4,88,80,4.3,3.6
Mikki Moore,2006-11-03,30-364,NJN,AWAY,MIA,L (-6),0,10:21,.500,.500,0.0,0.0,0.0,0.0,0.0,7.7,0.0,9.0,101,98,0.9,-2.3
Mikki Moore,2006-11-12,31-008,NJN,AWAY,WAS,W (+12),0,3:51,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0,107,-0.7,-18.6
Mikki Moore,2006-11-13,31-009,NJN,HOME,SEA,L (-6),0,15:09,.800,.800,17.6,21.6,19.8,0.0,0.0,0.0,16.7,18.5,132,129,5.8,-4.9
Mikki Moore,2006-11-17,31-013,NJN,AWAY,IND,W (+9),0,3:47,,,0.0,56.4,29.9,0.0,0.0,0.0,100.0,12.3,0,87,-1.2,-25.2
Mikki Moore,2006-11-18,31-014,NJN,HOME,POR,L (-18),0,4:58,.000,.000,38.7,28.4,34.5,42.0,0.0,0.0,50.0,20.1,52,108,-0.1,-15.5
Mikki Moore,2006-11-20,31-016,NJN,AWAY,SEA,L (-12),0,16:57,1.000,1.000,0.0,12.9,7.4,0.0,3.1,0.0,50.0,10.9,74,104,2.2,-2.9
Mikki Moore,2006-11-22,31-018,NJN,AWAY,POR,L (-3),0,12:35,,,13.2,19.1,16.6,9.3,0.0,0.0,,0.0,209,125,0.8,-6.9
Mikki Moore,2006-11-24,31-020,NJN,AWAY,PHO,L (-6),0,20:31,.581,.667,19.5,12.3,16.3,0.0,2.5,4.4,30.4,19.3,89,101,5.1,-1.6
Mikki Moore,2006-11-26,31-022,NJN,AWAY,LAL,L (-6),0,14:03,.687,1.000,0.0,23.3,12.7,0.0,3.7,12.0,45.2,22.4,68,93,2.6,-4.7
Mikki Moore,2006-11-28,31-024,NJN,HOME,CHA,L (-4),0,14:52,.820,1.000,19.0,0.0,8.8,0.0,0.0,0.0,29.1,10.8,115,110,2.6,-5.6
Mikki Moore,2006-11-29,31-025,NJN,AWAY,BOS,W (+3),0,11:50,.868,1.000,0.0,10.7,5.3,0.0,0.0,7.4,25.8,15.7,106,117,4.0,0.1
Mikki Moore,2006-12-02,31-028,NJN,HOME,PHI,W (+5),0,16:14,.458,.400,19.3,29.6,24.6,0.0,0.0,7.1,0.0,19.7,116,100,7.7,2.0
Mikki Moore,2006-12-05,31-031,NJN,HOME,DAL,L (-17),0,21:41,.800,.800,14.1,20.6,17.2,0.0,2.6,0.0,28.6,15.4,109,103,6.8,1.3
Mikki Moore,2006-12-07,31-033,NJN,HOME,PHO,L (-4),0,31:41,.916,.800,9.6,17.9,14.4,7.0,0.0,0.0,34.4,15.5,128,130,11.2,-0.8
Mikki Moore,2006-12-09,31-035,NJN,HOME,BOS,L (-2),0,12:57,1.000,1.000,17.7,7.3,12.0,0.0,0.0,0.0,33.3,10.7,123,110,3.3,-3.9
Mikki Moore,2006-12-11,31-037,NJN,HOME,MEM,W (+13),0,21:44,.868,.750,5.5,21.0,13.5,0.0,0.0,8.2,25.8,15.9,128,98,8.9,0.1
Mikki Moore,2006-12-13,31-039,NJN,HOME,MIL,W (+13),0,26:42,.694,.667,21.2,13.5,17.0,0.0,0.0,3.2,25.8,19.7,111,111,8.4,-6.9
Mikki Moore,2006-12-15,31-041,NJN,AWAY,TOR,L (-12),0,22:49,.940,1.000,4.7,32.7,18.7,0.0,0.0,0.0,0.0,11.2,191,100,10.4,8.4
Mikki Moore,2006-12-16,31-042,NJN,HOME,DET,L (-8),0,25:57,.615,.500,4.3,21.1,11.9,0.0,2.2,0.0,17.0,10.5,111,102,4.3,-2.9
Mikki Moore,2006-12-18,31-044,NJN,HOME,GSW,W (+8),0,6:14,.726,.500,29.1,16.7,23.3,0.0,0.0,0.0,0.0,39.2,168,100,8.3,22.1
Mikki Moore,2006-12-20,31-046,NJN,HOME,CLE,W (+2),0,17:31,.532,.000,17.1,17.9,17.6,7.0,0.0,8.2,34.7,7.7,118,112,2.7,-2.0
Mikki Moore,2006-12-22,31-048,NJN,HOME,LAL,L (-4),0,20:31,.683,.667,19.5,29.2,23.4,9.1,2.6,0.0,0.0,17.1,153,106,10.7,4.0
Mikki Moore,2006-12-23,31-049,NJN,AWAY,MIL,L (-11),0,21:27,.170,.000,8.6,35.0,18.6,5.7,0.0,3.9,0.0,11.6,72,118,1.6,-12.3
Mikki Moore,2006-12-26,31-052,NJN,AWAY,DET,L (-1),1,30:00,1.064,1.000,0.0,12.0,6.8,6.0,0.0,0.0,21.0,8.1,170,111,6.0,-0.1
Mikki Moore,2006-12-27,31-053,NJN,HOME,HOU,L (-25),1,28:12,.694,.500,0.0,22.4,9.9,7.6,3.8,0.0,0.0,5.0,150,103,7.2,-0.1
Mikki Moore,2006-12-29,31-055,NJN,AWAY,MIA,W (+10),1,21:54,.129,.000,5.6,10.4,8.1,0.0,0.0,3.9,20.5,11.1,37,98,-2.1,-14.9
Mikki Moore,2006-12-30,31-056,NJN,HOME,MIN,W (+8),1,39:09,.969,1.000,18.6,11.1,14.9,4.2,2.9,0.0,8.8,14.3,177,108,21.8,9.6
Mikki Moore,2007-01-05,31-062,NJN,HOME,CHI,W (+5),1,26:06,.425,.400,15.0,17.1,16.0,0.0,0.0,3.1,33.8,14.5,72,91,1.2,-9.9
Mikki Moore,2007-01-06,31-063,NJN,AWAY,CLE,L (-5),1,37:01,.758,.727,10.8,19.3,15.6,0.0,1.4,0.0,7.8,17.0,144,105,15.7,4.2
Mikki Moore,2007-01-09,31-066,NJN,HOME,TOR,W (+15),1,32:14,.721,.714,7.6,21.8,14.9,0.0,0.0,0.0,19.4,15.1,116,97,8.3,-2.1
Mikki Moore,2007-01-11,31-068,NJN,AWAY,CHI,W (+3),1,37:21,.564,.500,15.1,18.8,16.8,0.0,0.0,5.1,0.0,14.2,134,95,14.0,3.3
Mikki Moore,2007-01-13,31-070,NJN,AWAY,MIN,L (-11),1,37:38,.800,.800,13.1,28.3,19.3,0.0,2.8,0.0,37.5,9.7,103,118,7.7,-5.8
Mikki Moore,2007-01-15,31-072,NJN,HOME,IND,W (+10),1,32:16,.707,.692,13.5,10.9,12.3,5.6,0.0,2.7,0.0,19.5,151,108,16.6,3.0
Mikki Moore,2007-01-17,31-074,NJN,AWAY,CHA,W (+7),1,29:47,.500,.500,10.3,17.1,13.7,0.0,1.9,2.7,11.1,14.9,102,95,6.3,-5.9
Mikki Moore,2007-01-19,31-076,NJN,AWAY,NYK,W (+1),1,29:21,.833,.833,0.0,9.6,4.3,0.0,0.0,0.0,14.3,11.2,130,114,5.8,-3.3
Mikki Moore,2007-01-20,31-077,NJN,HOME,ORL,W (+7),1,20:57,.667,.667,9.5,18.1,13.3,0.0,0.0,4.3,0.0,6.7,151,105,4.9,-3.6
Mikki Moore,2007-01-22,31-079,NJN,AWAY,SAC,L (-1),1,35:53,.955,1.000,9.3,2.6,5.7,21.2,0.0,1.9,8.0,16.6,180,106,21.7,11.7
Mikki Moore,2007-01-24,31-081,NJN,AWAY,GSW,L (-1),1,34:03,.627,.636,8.8,9.8,9.4,0.0,0.0,0.0,7.3,17.8,117,114,10.0,-3.6
